ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;CEO Name;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
263245446;Klepierre Management;;N;Cs20062;26 Boulevard Des Capucines;75009;Paris;Paris;France;5,621E+13;00017;0033;Jean-marc Jestin;6531;Real Estate Agents and Managers;1956;92895120;100974301;250;435;H;Exports;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;265607931;KLEPIERRE;26 BOULEVARD DES CAPUCINES;PARIS;ILE-DE-FRANCE;FRANCE;75009;265607931;KLEPIERRE;26 BOULEVARD DES CAPUCINES;PARIS;ILE-DE-FRANCE;75009;265607931;KLEPIERRE;26 BOULEVARD DES CAPUCINES;PARIS;ILE-DE-FRANCE;FRANCE;75009;339;22831454;2
286370581;Icart;;N;189 Rue D Aubervilliers;;75018;Paris;Paris;France;4,29079E+13;00017;0033;Omar Hedjadj;1731;Electrical Work;2000;92850213;100925489;250;535;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286506376;ERT TECHNOLOGIES;10 PARC CLUB MILLENAIRE;MONTPELLIER;OCCITANIE;FRANCE;34000;258700172;ALTICE FRANCE;16 RUE DU GENERAL ALAIN DE BOISSIEU;PARIS;ILE-DE-FRANCE;75015;284860265;Next Luxembourg S.C.Sp;rue Hildegard von Bingen 1;LUXEMBOURG;;LUXEMBURG;1282;607;18466271;10
261516280;Editions Albin Michel;;N;22 Rue Huyghens;;75014;Paris;Paris;France;3,25021E+13;00017;0033;Jean Pierre Georges Albin Esmenard;2731;Books: Publishing, or Publishing and Printing;1982;92666546;100725848;100;251;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286354183;HUYGHENS DE PARTICIPATIONS;22 RUE HUYGHENS;PARIS 14;ILE-DE-FRANCE;FRANCE;75014;286354183;HUYGHENS DE PARTICIPATIONS;22 RUE HUYGHENS;PARIS 14;ILE-DE-FRANCE;75014;286354183;HUYGHENS DE PARTICIPATIONS;22 RUE HUYGHENS;PARIS 14;ILE-DE-FRANCE;FRANCE;75014;23;21670815;2
260153794;Penelope L'agence;;N;52 Rue Taitbout;;75009;Paris;Paris;France;8,24539E+13;00017;0033;;7389;Business Services, Not Elsewhere Classified;2016;88730253;100423569;100;2892;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264329192;PENELOPE SA;PENELOPE AGENCY;PARIS;ILE-DE-FRANCE;FRANCE;75009;259836998;ITHAQUE INVESTISSEMENTS;52 RUE TAITBOUT;PARIS;ILE-DE-FRANCE;75009;259836998;ITHAQUE INVESTISSEMENTS;52 RUE TAITBOUT;PARIS;ILE-DE-FRANCE;FRANCE;75009;51;93398;3
258855198;Goyard Detail France;GOYARD;N;233 Rue Saint Honore;;75001;Paris;Paris;France;7,99079E+13;00017;0033;Jean-laurent Thierry;5661;Shoe Stores;2013;96555126;100281092;20;29;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;258855198;GOYARD DETAIL FRANCE;233 RUE SAINT HONORE;PARIS;ILE-DE-FRANCE;FRANCE;75001;258855198;GOYARD DETAIL FRANCE;233 RUE SAINT HONORE;PARIS;ILE-DE-FRANCE;75001;258855198;GOYARD DETAIL FRANCE;233 RUE SAINT HONORE;PARIS;ILE-DE-FRANCE;FRANCE;75001;5;19478955;1
259838863;Preim Sante;;N;36 Rue de Naples;;75008;Paris;Paris;France;8,17786E+13;00017;;;6519;Lessors of Real Property, Not Elsewhere Classified;2016;88512000;100176554;0;3;G;Not available or none;;;Headquarter/Parent (branches and/or subsidiaries report to it);;259838863;SURAVENIR;B 103;BREST;BRETAGNE;FRANCE;29200;259838863;CREDIT MUTUEL ARKEA;1 RUE LOUIS LICHOU;LE RELECQ-KERHUON;BRETAGNE;29480;259838863;CREDIT MUTUEL ARKEA;1 RUE LOUIS LICHOU;LE RELECQ-KERHUON;BRETAGNE;FRANCE;29480;622;385805;1
263119878;Etablissements Chapat Et Compagnie;;N;27 Avenue de la Grande Armee;;75116;Paris;Paris;France;5,42065E+13;00017;0033;Peggy Vilaseca;6719;Offices of Holding Companies, Not Elsewhere Classified;1954;88507300;100171235;22;0;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;263119878;ETABLISSEMENTS CHAPAT ET COMPAGNIE;27 AVENUE DE LA GRANDE ARMEE;PARIS;PARIS;FRANCE;75116;263119878;ETABLISSEMENTS CHAPAT ET COMPAGNIE;27 AVENUE DE LA GRANDE ARMEE;PARIS;PARIS;75116;263119878;ETABLISSEMENTS CHAPAT ET COMPAGNIE;27 AVENUE DE LA GRANDE ARMEE;PARIS;PARIS;FRANCE;75116;11;21358419;1
260924205;Ironfinco;;N;23 B Avenue de Messine;;75008;Paris;Paris;France;8,32482E+13;00017;0000;Emmanuel Roth;6211;Security Brokers, Dealers, and Flotation Companies;2017;84485751;99915468;9;9;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
262518987;See Tickets S.A.S;SATORI BILLETTERIE - Vivendi Ticketing - Vivendi Ticketing France - See Tickets SA - DIGIT;N;12 Rue de Penthievre;;75008;Paris;Paris;France;4,53943E+13;00017;0033;Karim Ayari;4729;Arrangement of Passenger Transportation, Not Elsewhere Classified;2004;91915591;99909582;20;83;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;266985139;VIVENDI VILLAGE;59 B AVENUE HOCHE;PARIS;PARIS;FRANCE;75008;325479427;VIVENDI SE;42 AVENUE DE FRIEDLAND;PARIS;PARIS;75008;325479427;VIVENDI SE;42 AVENUE DE FRIEDLAND;PARIS;PARIS;FRANCE;75008;2858;19237250;4
286627391;Comptoir Des Voyages;;N;2 2bis Et 4 6 Pl Du Puits L'Ermite;1 B Rue de Quatrefages;75005;Paris;Paris;France;3,41006E+13;00017;0033;Alain Capestan;4725;Tour Operators;1987;91471766;99427157;20;162;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;259117560;VOYAGEURS DU MONDE;55 RUE SAINTE-ANNE;PARIS;ILE-DE-FRANCE;FRANCE;75002;261501626;AVANTAGE;55 RUE SAINTE-ANNE;PARIS;ILE-DE-FRANCE;75002;261501626;AVANTAGE;55 RUE SAINTE-ANNE;PARIS;ILE-DE-FRANCE;FRANCE;75002;73;32383023;3
259078325;Sfdc France Data Centre S.A.R.L.;;N;10 Rue de la Paix;;75002;Paris;Paris;France;8,02708E+13;00017;;Darryl Yee;7379;Computer Related Services, Not Elsewhere Classified;2014;90115946;99417083;6;6;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;321560287;SFDC International Holding B.V.;Gustav Mahlerlaan 2970 The Edge;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1081 LA;259078325;SFDC FRANCE DATA CENTRE S.A.R.L.;10 RUE DE LA PAIX;PARIS;ILE-DE-FRANCE;75002;213109781;Salesforce, Inc.;415 Mission St FL 3;SAN FRANCISCO;California;UNITED STATES OF AME;941052504;236;14414281;3
263167737;Serb;LABORATOIRES SERB;N;40 Av George V;;75008;Paris;Paris;France;5,52005E+13;00017;0033;Marc Isidore Haim;2834;Pharmaceutical Preparations;1951;91061161;98980841;56;329;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;SERB;40 AV GEORGE V;PARIS 8;ILE-DE-FRANCE;FRANCE;75008;;SERB;40 AV GEORGE V;PARIS 8;ILE-DE-FRANCE;75008;;SERB;40 AV GEORGE V;PARIS 8;ILE-DE-FRANCE;FRANCE;75008;2;;0
257981280;Servicenow France SAS;;N;43-47;43 Avenue de la Grande Armee;75016;Paris;Paris;France;5,37734E+13;00017;0033;Mark Cockerill;7371;Computer Programming Services;2011;91043584;98961736;20;253;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;320049769;ServiceNow Nederland B.V.;Hoekenrode 3;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1102 BR;257981280;SERVICENOW FRANCE SAS;43-47;PARIS;ILE-DE-FRANCE;75016;362028002;ServiceNow, Inc.;2225 Lawson Ln;SANTA CLARA;California;UNITED STATES OF AME;950543311;79;35280335;4
264323514;Warner Music France;;N;118 Rue Du Mont Cenis;;75018;Paris;Paris;France;7,12029E+13;00017;0033;Alain Veille;7389;Business Services, Not Elsewhere Classified;1971;90935984;98786033;0;196;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;320504690;Warner Music (Europe) B.V.;Danzigerkade 15 A;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1013 AP;264323514;WARNER MUSIC FRANCE;118 RUE DU MONT CENIS;PARIS 18;ILE-DE-FRANCE;75018;481213518;Access Industries, Inc.;40 W 57TH St FL 28;NEW YORK;New York;UNITED STATES OF AME;100194012;451;5917954;10
341196994;Mikros Image;;N;08-okt;8 Rue Du Renard;75004;Paris;Paris;France;4,07755E+13;00017;0033;Erwan Jugde;7819;Services Allied to Motion Picture Production;1996;95061978;98730325;0;231;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;325252044;TECH 7;08-okt;PARIS;ILE-DE-FRANCE;FRANCE;75004;325252044;VANTIVA;10 BOULEVARD DE GRENELLE;PARIS;ILE-DE-FRANCE;75015;325252044;VANTIVA;10 BOULEVARD DE GRENELLE;PARIS;ILE-DE-FRANCE;FRANCE;75015;214;6004327;2
490487461;Reder;VECTEURS DIRECT;N;6 Rue Anatole de la Forge;;75017;Paris;Paris;France;4,10715E+13;00017;0033;;5961;Catalog and Mail-Order Houses;1996;83376558;98603702;50;210;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286413457;TRESOR DU PATRIMOINE;6 RUE ANATOLE DE LA FORGE;PARIS;ILE-DE-FRANCE;FRANCE;75017;286413457;FINANCIERE TRESOR DU PATRIMOINE;6 RUE ANATOLE DE LA FORGE;PARIS;ILE-DE-FRANCE;75017;286413457;FINANCIERE TRESOR DU PATRIMOINE;6 RUE ANATOLE DE LA FORGE;PARIS;ILE-DE-FRANCE;FRANCE;75017;53;18584344;2
285952174;Soc Fertilore;;N;66 Avenue Du Maine;;75014;Paris;Paris;France;3,5154E+13;00017;0033;Maxime Godart;5169;Chemicals and Allied Products, Not Elsewhere Classified;1989;79240349;98545358;5;5;H;Exports;3;Corporation;;Is a subsidiary;261202764;FIPAR AGRO INTERNATIONAL;27 AVENUE FRANKLIN ROOSEVELT;ST MALO;ILLE ET VILAINE;FRANCE;35400;257618644;FAMILLE ROULLIER AVENIR DEVELOPPEMENT;27 AVENUE FRANKLIN ROOSEVELT;ST MALO;ILLE ET VILAINE;35400;257618644;FAMILLE ROULLIER AVENIR DEVELOPPEMENT;27 AVENUE FRANKLIN ROOSEVELT;ST MALO;ILLE ET VILAINE;FRANCE;35400;164;26825862;4
260835150;Isolidarite;;N;16 Avenue Kleber;;75016;Paris;Paris;France;8,31236E+13;00017;0033;Sarah Branco Moreira;1796;Installation or Erection of Building Equipment, Not Elsewhere;2017;94742319;98398330;27;27;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;260835150;ISOLIDARITE;16 AVENUE KLEBER;PARIS;ILE-DE-FRANCE;FRANCE;75016;260835150;ISOLIDARITE;16 AVENUE KLEBER;PARIS;ILE-DE-FRANCE;75016;260835150;ISOLIDARITE;16 AVENUE KLEBER;PARIS;ILE-DE-FRANCE;FRANCE;75016;2;30672778;1
263953220;Novatrans S.A.;;N;Tour Onyx;10 Rue Vandrezanne;75013;Paris;Paris;France;6,62047E+13;00017;0033;Vincent Bellange;4789;Transportation Services, Not Elsewhere Classified;1966;77404796;98389236;20;100;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286555758;CHARLES ANDRE;ZI DE;MONTELIMAR;AUVERGNE-RHONE-ALPES;FRANCE;26200;267497117;CHARLES ANDRE;ZONE INDUSTRIELLE DE GOURNIER;MONTELIMAR;AUVERGNE-RHONE-ALPES;26200;267497117;CHARLES ANDRE;ZONE INDUSTRIELLE DE GOURNIER;MONTELIMAR;AUVERGNE-RHONE-ALPES;FRANCE;26200;262;15004443;3
267025046;Imerys Ceramics France;;N;43 Quai de Grenelle;;75015;Paris;Paris;France;4,90097E+13;00017;0033;Francois Quentin;1442;Construction Sand and Gravel;2006;90515632;98387867;20;249;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285947414;MIRCAL;43 QUAI DE GRENELLE;PARIS;ILE-DE-FRANCE;FRANCE;75015;263229409;IMERYS;43 QUAI DE GRENELLE;PARIS;ILE-DE-FRANCE;75015;285054220;Groupe Bruxelles Lambert;Avenue Marnix 24;Brussels;;BELGIUM;1000;798;27348391;4
383405855;Societe Industrielle De Cogeneration De France (sicogef);;N;6 Rue Cognacq-jay;;75007;Paris;Paris;France;4,14617E+13;00017;0033;Nicolas Droin;4922;Natural Gas Transmission;1997;90052528;97884486;0;23;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;258835762;AIR LIQUIDE FRANCE INDUSTRIE;6 RUE COGNACQ-JAY;PARIS;ILE-DE-FRANCE;FRANCE;75007;263182597;L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE;75 QUAI D'ORSAY;PARIS;ILE-DE-FRANCE;75007;263182597;L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE;75 QUAI D'ORSAY;PARIS;ILE-DE-FRANCE;FRANCE;75007;3523;15557836;3
264415869;Defense Conseil International;D.C.I.;N;27-29-immeuble Arc Ouest;27 Rue Leblanc;75015;Paris;Paris;France;7,22031E+13;00017;0033;Philippe Caduc;8711;Engineering Services;1972;90001073;97828556;200;396;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;256704126;ADIT;27 B QUAI ANATOLE FRANCE;PARIS 7;ILE-DE-FRANCE;FRANCE;75007;256704126;GROUPE ADIT;27 B QUAI ANATOLE FRANCE;PARIS;ILE-DE-FRANCE;75007;256704126;GROUPE ADIT;27 B QUAI ANATOLE FRANCE;PARIS;ILE-DE-FRANCE;FRANCE;75007;38;20267119;2
258132138;Les Compagnons;;N;6 Rue Toulouse Lautrec;;75017;Paris;Paris;France;3,0998E+13;00017;0033;Nathalie Jaoui;7363;Help Supply Services;1982;89876216;97692840;3;68;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263672857;GROUPE CRIT;6 RUE TOULOUSE LAUTREC;PARIS 17;ILE-DE-FRANCE;FRANCE;75017;263672857;GROUPE CRIT;6 RUE TOULOUSE LAUTREC;PARIS 17;ILE-DE-FRANCE;75017;263672857;GROUPE CRIT;6 RUE TOULOUSE LAUTREC;PARIS 17;ILE-DE-FRANCE;FRANCE;75017;1010;24635971;2
264501449;Swarovski France;SWAROVSKI;N;13 T Bd Berthier;;75017;Paris;Paris;France;7,32059E+13;00017;0033;Myriam Batoni;5944;Jewelry Stores;1973;89859641;97674824;100;399;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;267715779;D. Swarovski KG;Swarovskistraße 30;WATTENS;Tirol;AUSTRIA;6112;264501449;SWAROVSKI FRANCE;13 T BD BERTHIER;PARIS 17;ILE-DE-FRANCE;75017;267715779;D. Swarovski KG;Swarovskistraße 30;WATTENS;Tirol;AUSTRIA;6112;747;27683408;2
354249155;Groupe Eugene Perma;;N;42 Rue de Maubeuge;;75009;Paris;Paris;France;4,38222E+13;00017;0000;Didier Georges Jacques Martin;6719;Offices of Holding Companies, Not Elsewhere Classified;2001;86290000;97661728;7;0;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;354249155;GROUPE EUGENE PERMA;42 RUE DE MAUBEUGE;PARIS;PARIS;FRANCE;75009;354249155;GROUPE EUGENE PERMA;42 RUE DE MAUBEUGE;PARIS;PARIS;75009;354249155;GROUPE EUGENE PERMA;42 RUE DE MAUBEUGE;PARIS;PARIS;FRANCE;75009;13;4207391;1
286356061;Finastra France SAS;;N;Washington Plaza;42 Rue Washington;75008;Paris;Paris;France;4,28813E+13;00017;0033;Pierre-aloas Koch;7371;Computer Programming Services;1999;88268763;97452951;5;5;H;Exports;3;Corporation;;Is a subsidiary;325570001;FINANCE INFORMATION TECHNOLOGIE;WASHINGTON PLAZA;PARIS 8;ILE-DE-FRANCE;FRANCE;75008;325570001;FINANCE INFORMATION TECHNOLOGIE;WASHINGTON PLAZA;PARIS 8;ILE-DE-FRANCE;75008;215677652;Turaz Global Subco Limited;C/O Maples Corporate Services Limited Ugland House;GEORGE TOWN;GRAND CAYMAN;CAYMAN ISLANDS;KY11104;101;26044631;9
285942976;Point72 France;;N;22 Boulevard Malesherbes;;75008;Paris;Paris;France;8,22632E+13;00017;0000;Rafael Lopez Espinosa;7389;Business Services, Not Elsewhere Classified;2016;103525105;97313599;14;14;H;Exports;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;0;0
260455190;Performance Specialty Products France SAS;;N;22 Rue Brunel;;75017;Paris;Paris;France;8,23004E+13;00017;0000;Christophe Gaybellile;8731;Commercial Physical and Biological Research;2016;93572410;97183276;56;56;H;Exports;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
264494688;Foncier Conseil - Societe En Nom Collectif;FC;N;Tsa 60030;19 Rue de Vienne;75008;Paris;Paris;France;7,32015E+13;00017;0033;;1629;Heavy Construction, Not Elsewhere Classified;1973;89329805;97098907;6;181;G;Not available or none;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;454769275;NEXITY LOGEMENT;TSA 60030;PARIS;ILE-DE-FRANCE;FRANCE;75008;259032442;NEXITY;TSA 50029;PARIS;ILE-DE-FRANCE;75008;259032442;NEXITY;TSA 50029;PARIS;ILE-DE-FRANCE;FRANCE;75008;1701;7226622;3
259250814;Maintenance Technique Optimisee;;N;56 Rue Ampere;;75017;Paris;Paris;France;4,44799E+13;00017;0000;Laurent Herady;1711;Plumbing, Heating and Air-Conditioning;2002;93483644;97091084;716;0;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;267461471;ATALIAN INGENIERIE DES SERVICES;111 113;VITRY SUR SEINE;VAL DE MARNE;FRANCE;94400;267070396;LA FINANCIERE ATALIAN;56 RUE AMPERE;PARIS;PARIS;75017;286950575;FJ International Invest;Avenue Winston Churchill 239;Bruxelles;BRUXELLES-CAPITALE;BELGIUM;1180;357;20043324;6
259915021;Groupe Gth;GTFCONSEIL;N;27-29;27 Rue Cauchy;75015;Paris;Paris;France;3,18744E+13;00017;0033;Franck Sinabian;8743;Public Relations Services;1980;89270898;97034877;8;8;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;259915021;GROUPE GTH;27-29;PARIS;ILE-DE-FRANCE;FRANCE;75015;259915021;GROUPE GTH;27-29;PARIS;ILE-DE-FRANCE;75015;259915021;GROUPE GTH;27-29;PARIS;ILE-DE-FRANCE;FRANCE;75015;12;5167043;1
262835115;France Messagerie;;N;feb-22;2 Place Des Vins de France;75012;Paris;Paris;France;8,84695E+13;00017;;Louis Dreyfus;2721;Periodicals: Publishing, or Publishing and Printing;2020;89084533;96832304;100;250;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;257644807;COOPERATIVE DE DISTRIBUTION DES QUOTIDIENS;feb-22;PARIS;ILE-DE-FRANCE;FRANCE;75012;257644807;COOPERATIVE DE DISTRIBUTION DES QUOTIDIENS;feb-22;PARIS;ILE-DE-FRANCE;75012;257644807;COOPERATIVE DE DISTRIBUTION DES QUOTIDIENS;feb-22;PARIS;ILE-DE-FRANCE;FRANCE;75012;4;10171239;2
256860817;Protelco;;N;8 Rue de la Ville L'Eveque;;75008;Paris;Paris;France;5,09761E+13;00017;0033;Maxime Lombardini;7622;Radio and Television Repair Shops;2009;88777554;96498627;500;1000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;325378159;ILIAD;16 RUE DE LA VILLE L'EVEQUE;PARIS;ILE-DE-FRANCE;FRANCE;75008;325378159;ILIAD;16 RUE DE LA VILLE L'EVEQUE;PARIS;ILE-DE-FRANCE;75008;325378159;ILIAD;16 RUE DE LA VILLE L'EVEQUE;PARIS;ILE-DE-FRANCE;FRANCE;75008;499;4574406;2
285943062;Hotel Le Bristol;LE BRISTOL;N;112 Rue Du Faubourg Saint Honore;;75008;Paris;Paris;France;5,72048E+13;00017;0033;Luca Allegri;7011;Hotels and Motels;1957;92842637;96425342;7;7;G;Not available or none;3;Corporation;;Is a subsidiary;271207024;Dr. August Oetker Finanzierungs- und Beteiligungs-GmbH;Lutterstr. 14;Bielefeld;Nordrhein-Westfalen;GERMANY;33617;285943062;HOTEL LE BRISTOL;112 RUE DU FAUBOURG SAINT HONORE;PARIS;ILE-DE-FRANCE;75008;271082169;Dr. August Oetker KG;Lutterstr. 14;Bielefeld;Nordrhein-Westfalen;GERMANY;33617;220;13747170;3
261848054;Arcadis Esg;;N;200-216;200 Rue Raymond Losserand;75014;Paris;Paris;France;4,01504E+13;00017;0033;Philippe Louis Pierre Claude Autuori;8711;Engineering Services;1995;88383284;96070067;250;500;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;321001595;ARCADIS FRANCE;200-216;PARIS 14;ILE-DE-FRANCE;FRANCE;75014;258908806;ARCADIS FRANCE;200-216;PARIS 14;ILE-DE-FRANCE;75014;288654591;ARCADIS N.V.;Gustav Mahlerplein 97;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1082 MS;535;15341270;4
258479836;Workday France;;N;07-nov;7 Bd Haussmann;75009;Paris;Paris;France;7,90764E+13;00017;0033;Linzi Quinn;7371;Computer Programming Services;2013;86768523;95724163;5;5;H;Exports;3;Corporation;;Is a subsidiary;529577209;WORKDAY LIMITED;THE KING S BUILDING;DUBLIN 7;;IRELAND;D07 A0TN;258479836;WORKDAY FRANCE;07-nov;PARIS 9;ILE-DE-FRANCE;75009;362701219;Workday, Inc.;6110 Stoneridge Mall Rd;PLEASANTON;California;UNITED STATES OF AME;945883211;85;15026614;4
264760603;Francopia;;N;15 Rue Traversiere;;75012;Paris;Paris;France;7,75662E+13;00017;0033;Olivier Gouaux;2834;Pharmaceutical Preparations;1959;91981450;95530922;16;16;G;Not available or none;3;Corporation;;Is a subsidiary;263186585;EUROAPI;15 RUE TRAVERSIERE;PARIS;ILE-DE-FRANCE;FRANCE;75012;442349684;EUROAPI;15 RUE TRAVERSIERE;PARIS;ILE-DE-FRANCE;75012;442349684;EUROAPI;15 RUE TRAVERSIERE;PARIS;ILE-DE-FRANCE;FRANCE;75012;9;31142569;4
259111370;Octopus Energy France;Plum Energie;N;06-aug;6 Bd Haussmann;75009;Paris;Paris;France;8,03248E+13;00017;;Vincent Maillard;7389;Business Services, Not Elsewhere Classified;2014;88104527;95395265;58;58;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;259111370;OCTOPUS ENERGY FRANCE;06-aug;PARIS 9;ILE-DE-FRANCE;FRANCE;75009;259111370;OCTOPUS ENERGY FRANCE;06-aug;PARIS 9;ILE-DE-FRANCE;75009;259111370;OCTOPUS ENERGY FRANCE;06-aug;PARIS 9;ILE-DE-FRANCE;FRANCE;75009;4;16466490;1
262240349;Universite Paris Dauphine;DAUPHINE;N;Place Du Marechal de Lattre de Tassign;;75016;Paris;Paris;France;1,97547E+13;00017;0033;;8221;Colleges, Universities, and Professional Schools;2004;90171422;95357000;1000;1000;G;Not available or none;50;;Headquarter/Parent (branches and/or subsidiaries report to it);;262240349;UNIVERSITE PARIS DAUPHINE;PLACE DU MARECHAL DE LATTRE DE TASSIGN;PARIS;ILE-DE-FRANCE;FRANCE;75016;262240349;UNIVERSITE PARIS DAUPHINE;PLACE DU MARECHAL DE LATTRE DE TASSIGN;PARIS;ILE-DE-FRANCE;75016;262240349;UNIVERSITE PARIS DAUPHINE;PLACE DU MARECHAL DE LATTRE DE TASSIGN;PARIS;ILE-DE-FRANCE;FRANCE;75016;8;4588661;1
262491790;Institut National D'enseignement Superieur Pour L'agriculture L'alimentation Et L'environn;;N;42 Rue Scheffer;;75116;Paris;Paris;France;1,30026E+13;00017;;;8221;Colleges, Universities, and Professional Schools;2019;90171422;95357000;1;1000;G;Not available or none;50;;Headquarter/Parent (branches and/or subsidiaries report to it);;262491790;INSTITUT NATIONAL D'ENSEIGNEMENT SUPERIEUR POUR L'AGRICULTURE L'ALIMENTATION ET L'ENVIRONN;42 RUE SCHEFFER;PARIS;ILE-DE-FRANCE;FRANCE;75116;262491790;INSTITUT NATIONAL D'ENSEIGNEMENT SUPERIEUR POUR L'AGRICULTURE L'ALIMENTATION ET L'ENVIRONN;42 RUE SCHEFFER;PARIS;ILE-DE-FRANCE;75116;262491790;INSTITUT NATIONAL D'ENSEIGNEMENT SUPERIEUR POUR L'AGRICULTURE L'ALIMENTATION ET L'ENVIRONN;42 RUE SCHEFFER;PARIS;ILE-DE-FRANCE;FRANCE;75116;10;1715958;1
354522556;Universite Paris Iii Sorbonne Nouvelle;;N;17 Rue de la Sorbonne;;75005;Paris;Paris;France;1,97517E+13;00017;0033;;8221;Colleges, Universities, and Professional Schools;1970;90171422;95357000;250;1000;G;Not available or none;50;;Headquarter/Parent (branches and/or subsidiaries report to it);;354522556;UNIVERSITE PARIS III SORBONNE NOUVELLE;17 RUE DE LA SORBONNE;PARIS;ILE-DE-FRANCE;FRANCE;75005;354522556;UNIVERSITE PARIS III SORBONNE NOUVELLE;17 RUE DE LA SORBONNE;PARIS;ILE-DE-FRANCE;75005;354522556;UNIVERSITE PARIS III SORBONNE NOUVELLE;17 RUE DE LA SORBONNE;PARIS;ILE-DE-FRANCE;FRANCE;75005;4;29052056;1
